otu	sim	del	ins	mis	len	score	hit
3122	denovo8837	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3123	denovo8950	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3124	denovo8951	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3125	denovo8959	98.23	0	3	2	283	1345	C3k_AY589737
3126	denovo8975	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3127	denovo9015	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3128	denovo905	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3129	denovo9203	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3130	denovo9329	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3131	denovo9436	98.23	0	3	2	283	1345	C3k_AY589737
3132	denovo9448	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3133	denovo9563	98.23	0	3	2	283	1345	C1233_EU118166;C15.27_KC597689;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3134	denovo9579	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3135	denovo9731	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3136	denovo9732	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3137	denovo9760	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3138	denovo9788	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3139	denovo9822	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3140	denovo9865	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3141	denovo9937	98.23	0	3	2	283	1345	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3142	denovo15972	98.23	0	3	2	282	1345.5	C3b_AF499791
3143	denovo15997	98.23	0	3	2	282	1345.5	C3b_AF499791
3144	denovo6907	97.88	2	1	3	283	1345.5	C15a_AY258476;C15.4_FJ461511
3145	denovo15806	99.63	0	0	1	271	1346	D1_AF334660
3146	denovo579	99.63	0	0	1	271	1346	D1.11_HE579040
3147	denovo6011	99.63	0	0	1	271	1346	D1_AF334660;D1.11_HE579040
3148	denovo7256	99.63	0	0	1	271	1346	D1_AF334660
3149	denovo9063	99.63	0	0	1	271	1346	D1.11_HE579040
3150	denovo14815	99.28	1	1	0	277	1346	C1_JN558041;C1198_EU099810;C1.v1a_FJ919243;C1008_DQ480613
3151	denovo14995	99.28	1	1	0	277	1346	C15.6_FN563472;C15.22_KC597695
3152	denovo16504	99.28	1	1	0	277	1346	C15_AY239369
3153	denovo1663	98.57	0	1	3	280	1346	C3k_AY589737
3154	denovo3430	98.58	0	1	3	281	1346	C3_AB778606
3155	denovo10831	97.88	2	1	3	283	1346	C3k_AY589737
3156	denovo11676	97.88	2	1	3	283	1346	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3157	denovo13328	97.88	2	1	3	283	1346	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3158	denovo13341	97.88	2	1	3	283	1346	C3k_AY589737
3159	denovo14242	97.88	2	1	3	283	1346	C3k_AY589737
3160	denovo16099	97.88	2	1	3	283	1346	C3k_AY589737
3161	denovo16220	97.88	2	1	3	283	1346	C3k_AY589737
3162	denovo16360	97.88	2	1	3	283	1346	C3k_AY589737
3163	denovo5244	97.88	2	1	3	283	1346	C3k_AY589737
3164	denovo7368	97.88	2	1	3	283	1346	C3k_AY589737
3165	denovo10407	97.89	1	2	3	284	1346	C15.23_KC597697
3166	denovo1091	97.89	1	2	3	284	1346	C15.23_KC597697
3167	denovo6793	97.89	1	2	3	284	1346	C15.23_KC597697
3168	denovo7695	98.23	0	2	3	282	1346.5	C3b_AF499791
3169	denovo17655	97.88	5	1	0	283	1346.5	C1_JN558041;C1148_EU040178
3170	denovo10674	97.88	1	2	3	283	1346.5	C3k_AY589737
3171	denovo1140	97.88	1	2	3	283	1346.5	C15a_AY258476
3172	denovo11948	97.88	1	2	3	283	1346.5	C15_AY239369;C15.22_KC597695
3173	denovo12329	97.88	1	2	3	283	1346.5	C15_AY239369
3174	denovo1322	97.88	1	2	3	283	1346.5	C3k_AY589737
3175	denovo13356	97.88	1	2	3	283	1346.5	C15_AY239369
3176	denovo17529	97.88	1	2	3	283	1346.5	C3k_AY589737
3177	denovo1998	97.88	1	2	3	283	1346.5	C15_AY239369
3178	denovo2757	97.88	1	2	3	283	1346.5	C3k_AY589737
3179	denovo3462	97.88	1	2	3	283	1346.5	C3k_AY589737
3180	denovo417	97.88	1	2	3	283	1346.5	C3k_AY589737
3181	denovo532	97.88	1	2	3	283	1346.5	C3_AB778606
3182	denovo5380	97.88	1	2	3	283	1346.5	C15.6_FN563472
3183	denovo8392	97.88	1	2	3	283	1346.5	C3a_AF499790
3184	denovo8424	97.88	1	2	3	283	1346.5	C3k_AY589737
3185	denovo8446	97.88	1	2	3	283	1346.5	C1232_EU118163
3186	denovo9134	97.88	1	2	3	283	1346.5	C3k_AY589737
3187	denovo9480	97.89	0	3	3	284	1346.5	C15.23_KC597697
3188	denovo13950	98.26	0	5	0	287	1346.5	C55_AY589759
3189	denovo12378	97.88	5	1	0	283	1347	C15_AY239369
3190	denovo17602	97.88	5	1	0	283	1347	C15_AY239369
3191	denovo9145	97.88	5	1	0	283	1347	C15a_AY258476;C15_AY239369;C15.22_KC597695
3192	denovo7012	97.91	3	2	1	287	1347	C55_AY589759
3193	denovo2472	99.28	0	1	1	277	1347.5	C15_AY239369
3194	denovo1678	98.58	2	2	0	282	1347.5	C15_AY239369;C15.22_KC597695
3195	denovo17581	97.53	3	0	4	283	1347.5	C3k_AY589737
3196	denovo2462	97.53	3	0	4	283	1347.5	C3k_AY589737
3197	denovo8907	97.53	3	0	4	283	1347.5	C3k_AY589737
3198	denovo10331	97.88	1	1	4	283	1347.5	C3_AB778606
3199	denovo10898	97.88	1	1	4	283	1347.5	C3k_AY589737
3200	denovo11103	97.88	1	1	4	283	1347.5	C3k_AY589737
3201	denovo12304	97.88	1	1	4	283	1347.5	C3k_AY589737
3202	denovo13578	97.88	1	1	4	283	1347.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3203	denovo13735	97.88	1	1	4	283	1347.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3204	denovo16621	97.88	1	1	4	283	1347.5	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
3205	denovo16678	97.88	1	1	4	283	1347.5	C3_AB778606;C1002_DQ838544
3206	denovo17445	97.88	1	1	4	283	1347.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3207	denovo2065	97.88	1	1	4	283	1347.5	C3k_AY589737
3208	denovo2610	97.88	1	1	4	283	1347.5	C15a_AY258476;C15.4_FJ461511
3209	denovo2615	97.88	1	1	4	283	1347.5	C15.9_FN563475
3210	denovo2825	97.88	1	1	4	283	1347.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3211	denovo4814	97.88	1	1	4	283	1347.5	C91_AJ621543;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3212	denovo4977	97.88	1	1	4	283	1347.5	C3k_AY589737
3213	denovo6537	97.88	1	1	4	283	1347.5	C15a_AY258476;C15.4_FJ461511
3214	denovo7820	97.88	1	1	4	283	1347.5	C3k_AY589737
3215	denovo8253	97.88	1	1	4	283	1347.5	C3k_AY589737
3216	denovo8379	97.88	1	1	4	283	1347.5	C15a_AY258476;C15.4_FJ461511
3217	denovo16273	97.89	0	2	4	284	1347.5	C15.23_KC597697
3218	denovo4149	97.89	0	2	4	284	1347.5	C15.23_KC597697
3219	denovo13058	98.26	0	4	1	287	1347.5	C55_AY589759
3220	denovo16163	98.26	0	4	1	287	1347.5	C55_AY589759
3221	denovo545	98.26	0	4	1	287	1347.5	C55_AY589759
3222	denovo8351	98.26	0	4	1	287	1347.5	C55_AY589759
3223	denovo1248	98.93	1	1	1	280	1348	C15a_AY258476;C1233_EU118166;C15_AY239369;C15.4_FJ461511;C15.6_FN563472;C15.22_KC597695
3224	denovo9955	98.93	1	1	1	280	1348	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3225	denovo12737	98.93	0	2	1	280	1348	C15.23_KC597697
3226	denovo12009	98.23	0	1	4	282	1348	C3k_AY589737
3227	denovo6407	97.88	4	1	1	283	1348	C15_AY239369
3228	denovo11460	97.88	0	2	4	283	1348	C3k_AY589737
3229	denovo123	97.88	0	2	4	283	1348	C3_AB778606
3230	denovo12762	97.88	0	2	4	283	1348	C3k_AY589737
3231	denovo14982	97.88	0	2	4	283	1348	C3_AB778606;C1232_EU118163;C3k_AY589737
3232	denovo15419	97.88	0	2	4	283	1348	C3k_AY589737
3233	denovo16365	97.88	0	2	4	283	1348	C3k_AY589737
3234	denovo17176	97.88	0	2	4	283	1348	C15_AY239369
3235	denovo8710	97.88	0	2	4	283	1348	C3k_AY589737
3236	denovo9077	97.88	0	2	4	283	1348	C3k_AY589737
3237	denovo13657	98.94	0	2	1	282	1348.5	C15.22_KC597695
3238	denovo8861	97.88	4	1	1	283	1348.5	C15_AY239369;C15.22_KC597695;C1087_DQ182655
3239	denovo9256	97.88	4	1	1	283	1348.5	C3_AB778606;C1002_DQ838544
3240	denovo1085	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3241	denovo10925	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3242	denovo12943	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3243	denovo14296	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3244	denovo15261	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3245	denovo17066	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3246	denovo2963	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3247	denovo7048	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3248	denovo7475	98.23	2	2	1	283	1348.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3249	denovo7910	98.23	2	2	1	283	1348.5	C1051_AF195153
3250	denovo10666	98.23	1	2	2	283	1348.5	C3k_AY589737
3251	denovo15694	98.23	1	2	2	283	1348.5	C3k_AY589737
3252	denovo13649	97.89	3	2	1	284	1348.5	C1054_AY186565
3253	denovo3535	98.24	1	3	1	284	1348.5	C15.23_KC597697
3254	denovo4381	98.24	1	3	1	284	1348.5	C15.23_KC597697
3255	denovo8911	98.24	1	3	1	284	1348.5	C15f_AY589743
3256	denovo997	98.24	1	3	1	284	1348.5	C15f_AY589743
3257	denovo2626	98.93	0	1	2	280	1349	C15.23_KC597697
3258	denovo5040	98.93	0	2	1	281	1349	C3b_AF499791
3259	denovo4018	98.58	1	2	1	281	1349	C3.9_FJ461504
3260	denovo9034	98.23	1	3	1	283	1349	C15.22_KC597695
3261	denovo7710	97.53	2	0	5	283	1349	C3k_AY589737
3262	denovo10858	97.88	0	1	5	283	1349	C3k_AY589737
3263	denovo10899	97.88	0	1	5	283	1349	C3k_AY589737
3264	denovo11323	97.88	0	1	5	283	1349	C91_AJ621543;C1233_EU118166;C1166_AB294584;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3265	denovo11815	97.88	0	1	5	283	1349	C3k_AY589737
3266	denovo12885	97.88	0	1	5	283	1349	C3k_AY589737
3267	denovo13073	97.88	0	1	5	283	1349	C3_AB778606
3268	denovo13537	97.88	0	1	5	283	1349	C3k_AY589737
3269	denovo14175	97.88	0	1	5	283	1349	C3k_AY589737
3270	denovo14773	97.88	0	1	5	283	1349	C3k_AY589737
3271	denovo14964	97.88	0	1	5	283	1349	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3272	denovo15375	97.88	0	1	5	283	1349	C3k_AY589737
3273	denovo16970	97.88	0	1	5	283	1349	C3k_AY589737
3274	denovo2622	97.88	0	1	5	283	1349	C3k_AY589737
3275	denovo4099	97.88	0	1	5	283	1349	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3276	denovo4316	97.88	0	1	5	283	1349	C3k_AY589737
3277	denovo5413	97.88	0	1	5	283	1349	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3278	denovo5612	97.88	0	1	5	283	1349	C3k_AY589737
3279	denovo620	97.88	0	1	5	283	1349	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3280	denovo7702	97.88	0	1	5	283	1349	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3281	denovo7890	97.88	0	1	5	283	1349	C15.24_KC597696;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3282	denovo8256	97.88	0	1	5	283	1349	C3k_AY589737
3283	denovo9199	97.88	0	1	5	283	1349	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3284	denovo696	97.91	1	3	2	287	1349	C55_AY589759
3285	denovo5842	98.92	0	1	2	279	1349.5	C3k_AY589737
3286	denovo9322	97.87	0	1	5	282	1349.5	C3b_AF499791
3287	denovo15993	97.88	3	1	2	283	1349.5	C15_AY239369
3288	denovo14927	98.59	0	2	2	283	1349.5	C3k_AY589737
3289	denovo17635	98.59	0	2	2	283	1349.5	C3k_AY589737
3290	denovo3163	98.59	0	2	2	283	1349.5	C3k_AY589737
3291	denovo7853	98.23	1	2	2	283	1349.5	C1051_AF195153;C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3292	denovo2381	97.89	3	1	2	284	1349.5	C15.23_KC597697
3293	denovo12736	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3294	denovo14173	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3295	denovo15470	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3296	denovo16675	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3297	denovo16708	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3298	denovo2848	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3299	denovo2997	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3300	denovo7987	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3301	denovo8740	99.28	0	1	1	276	1350	C21/3d/C3k_AY239372
3302	denovo4500	98.58	1	1	2	281	1350	C3k_AY589737
3303	denovo13518	98.58	1	1	2	282	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3304	denovo6512	98.58	1	1	2	282	1350	C3k_AY589737
3305	denovo10474	97.88	3	1	2	283	1350	C15a_AY258476
3306	denovo11525	97.88	3	1	2	283	1350	C3k_AY589737
3307	denovo12300	97.88	3	1	2	283	1350	C3k_AY589737
3308	denovo14295	97.88	3	1	2	283	1350	C15_AY239369;C15.22_KC597695
3309	denovo2115	97.88	3	1	2	283	1350	C3k_AY589737
3310	denovo6203	97.88	3	1	2	283	1350	C3k_AY589737
3311	denovo6442	97.88	3	1	2	283	1350	C3k_AY589737
3312	denovo7265	97.88	3	1	2	283	1350	C3k_AY589737
3313	denovo7379	97.88	3	1	2	283	1350	C3k_AY589737
3314	denovo8582	97.88	3	1	2	283	1350	C3k_AY589737
3315	denovo10077	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3316	denovo10335	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3317	denovo11594	98.23	1	2	2	283	1350	C3k_AY589737
3318	denovo12320	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3319	denovo1348	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3320	denovo14876	98.23	1	2	2	283	1350	C3k_AY589737
3321	denovo3043	98.23	1	2	2	283	1350	C3k_AY589737
3322	denovo493	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3323	denovo5218	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3324	denovo5454	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3325	denovo5730	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3326	denovo7339	98.23	1	2	2	283	1350	C3k_AY589737
3327	denovo7590	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3328	denovo7867	98.23	1	2	2	283	1350	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3329	denovo9167	98.23	1	2	2	283	1350	C1_JN558041;C1p_GU907652;C1.5_EF634157
3330	denovo10228	98.24	0	3	2	284	1350	C15.23_KC597697
3331	denovo1078	98.24	0	3	2	284	1350	C15.23_KC597697
3332	denovo13165	98.24	0	3	2	284	1350	C15.23_KC597697
3333	denovo13215	98.24	0	3	2	284	1350	C15.23_KC597697
3334	denovo14306	98.24	0	3	2	284	1350	C15.23_KC597697
3335	denovo15728	98.24	0	3	2	284	1350	C15.23_KC597697
3336	denovo16532	98.24	0	3	2	284	1350	C15.23_KC597697
3337	denovo16847	98.24	0	3	2	284	1350	C15.23_KC597697
3338	denovo2602	98.24	0	3	2	284	1350	C15.23_KC597697
3339	denovo290	98.24	0	3	2	284	1350	C15.23_KC597697
3340	denovo3735	98.24	0	3	2	284	1350	C15.23_KC597697
3341	denovo4486	98.24	0	3	2	284	1350	C15.23_KC597697
3342	denovo4975	98.24	0	3	2	284	1350	C15.23_KC597697
3343	denovo9239	98.24	0	3	2	284	1350	C15.23_KC597697
3344	denovo9285	98.24	0	3	2	284	1350	C15.23_KC597697
3345	denovo9344	98.24	0	3	2	284	1350	C15.23_KC597697
3346	denovo12184	97.91	1	2	3	287	1350	C55_AY589759
3347	denovo8146	98.23	1	2	2	282	1350.5	C3b_AF499791
3348	denovo10737	98.23	0	3	2	283	1350.5	C3k_AY589737
3349	denovo14851	98.23	0	3	2	283	1350.5	C3k_AY589737
3350	denovo15462	98.23	0	3	2	283	1350.5	C3k_AY589737
3351	denovo17638	98.23	0	3	2	283	1350.5	C3k_AY589737
3352	denovo193	98.23	0	3	2	283	1350.5	C3k_AY589737
3353	denovo268	98.23	0	3	2	283	1350.5	C3k_AY589737
3354	denovo4917	98.23	0	3	2	283	1350.5	C3k_AY589737
3355	denovo8348	98.23	0	3	2	283	1350.5	C15_AY239369
3356	denovo8529	98.23	0	3	2	283	1350.5	C3k_AY589737
3357	denovo9230	98.23	0	3	2	283	1350.5	C3k_AY589737
3358	denovo15020	97.88	2	1	3	283	1351	C3k_AY589737
3359	denovo12948	97.91	4	2	0	287	1351	C55_AY589759
3360	denovo8384	99.28	1	1	0	278	1351.5	C15_AY239369
3361	denovo1381	98.93	1	1	1	280	1351.5	C3k_AY589737
3362	denovo10466	98.58	0	1	3	281	1351.5	C3k_AY589737
3363	denovo10305	97.88	2	1	3	283	1351.5	C15_AY239369
3364	denovo11570	97.88	2	1	3	283	1351.5	C15.5_FJ461512;C15a_AY258476;C15_AY239369
3365	denovo13985	97.88	2	1	3	283	1351.5	C3k_AY589737
3366	denovo14902	97.88	2	1	3	283	1351.5	C3k_AY589737
3367	denovo16856	97.88	2	1	3	283	1351.5	C3k_AY589737
3368	denovo16999	97.88	2	1	3	283	1351.5	C3k_AY589737
3369	denovo2678	97.88	2	1	3	283	1351.5	C15_AY239369;C15.22_KC597695
3370	denovo2738	97.88	2	1	3	283	1351.5	C3k_AY589737
3371	denovo4068	97.88	2	1	3	283	1351.5	C3k_AY589737
3372	denovo4850	97.88	2	1	3	283	1351.5	C3k_AY589737
3373	denovo5663	97.88	2	1	3	283	1351.5	C3k_AY589737
3374	denovo6322	97.88	2	1	3	283	1351.5	C3k_AY589737
3375	denovo8033	97.88	2	1	3	283	1351.5	C3k_AY589737
3376	denovo8081	97.88	2	1	3	283	1351.5	C15_AY239369;C15.22_KC597695
3377	denovo11050	98.23	0	2	3	283	1351.5	C3k_AY589737
3378	denovo11279	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3379	denovo11539	98.23	0	2	3	283	1351.5	C3k_AY589737
3380	denovo1162	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3381	denovo12081	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3382	denovo12211	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3383	denovo12488	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3384	denovo12580	98.23	0	2	3	283	1351.5	C3k_AY589737
3385	denovo12584	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3386	denovo12641	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3387	denovo12703	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3388	denovo12805	98.23	0	2	3	283	1351.5	C3k_AY589737
3389	denovo12978	98.23	0	2	3	283	1351.5	C3k_AY589737
3390	denovo13179	98.23	0	2	3	283	1351.5	C60_AY589764
3391	denovo13200	98.23	0	2	3	283	1351.5	C15.22_KC597695
3392	denovo13332	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3393	denovo13425	98.23	0	2	3	283	1351.5	C3k_AY589737
3394	denovo13690	98.23	0	2	3	283	1351.5	C3k_AY589737
3395	denovo13803	98.23	0	2	3	283	1351.5	C15.9_FN563475
3396	denovo14505	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3397	denovo14534	98.23	0	2	3	283	1351.5	C3k_AY589737
3398	denovo14808	98.23	0	2	3	283	1351.5	C3k_AY589737
3399	denovo14941	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3400	denovo15158	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3401	denovo15220	98.23	0	2	3	283	1351.5	C3k_AY589737
3402	denovo15808	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3403	denovo16162	98.23	0	2	3	283	1351.5	C3k_AY589737
3404	denovo16268	98.23	0	2	3	283	1351.5	C3k_AY589737
3405	denovo16336	98.23	0	2	3	283	1351.5	C3k_AY589737
3406	denovo16436	98.23	0	2	3	283	1351.5	C3k_AY589737
3407	denovo16605	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3408	denovo16781	98.23	0	2	3	283	1351.5	C15a_AY258476;C15.4_FJ461511
3409	denovo16897	98.23	0	2	3	283	1351.5	C15a_AY258476;C15.4_FJ461511
3410	denovo1714	98.23	0	2	3	283	1351.5	C3k_AY589737
3411	denovo17265	98.23	0	2	3	283	1351.5	C3k_AY589737
3412	denovo17353	98.23	0	2	3	283	1351.5	C3k_AY589737
3413	denovo2598	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3414	denovo2940	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3415	denovo3138	98.23	0	2	3	283	1351.5	C3k_AY589737
3416	denovo3178	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3417	denovo3342	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3418	denovo371	98.23	0	2	3	283	1351.5	C15a_AY258476;C15.4_FJ461511
3419	denovo4069	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3420	denovo4244	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3421	denovo5269	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3422	denovo5301	98.23	0	2	3	283	1351.5	C3k_AY589737
3423	denovo5450	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3424	denovo5466	98.23	0	2	3	283	1351.5	C1232_EU118163
3425	denovo5534	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3426	denovo5586	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3427	denovo5608	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3428	denovo5802	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3429	denovo5853	98.23	0	2	3	283	1351.5	C3k_AY589737
3430	denovo634	98.23	0	2	3	283	1351.5	C3k_AY589737
3431	denovo6418	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3432	denovo6562	98.23	0	2	3	283	1351.5	C3k_AY589737
3433	denovo6806	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3434	denovo7226	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3435	denovo7364	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3436	denovo739	98.23	0	2	3	283	1351.5	C3_AB778606;C50_AY589755;C1070_DQ335349;C1.6_FJ461493;C1060_DQ480600;C1085_AY624605
3437	denovo7617	98.23	0	2	3	283	1351.5	C3k_AY589737
3438	denovo7796	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3439	denovo7923	98.23	0	2	3	283	1351.5	C3k_AY589737
3440	denovo8170	98.23	0	2	3	283	1351.5	C3k_AY589737
3441	denovo8540	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
3442	denovo8553	98.23	0	2	3	283	1351.5	C1233_EU118166;C15_AY239369;C15.6_FN563472;C15.22_KC597695
